53,TURISTICA PERLA DEL CARIBE,LA PAZ,A11607,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985254.653492689,1724655.75353157,11.14843197558,-74.21249825267,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
54,TURISTICA PERLA DEL CARIBE,LA PAZ,A11347,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985236.609960107,1724832.55594506,11.15003024352,-74.21266417513,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
55,TURISTICA PERLA DEL CARIBE,LA PAZ,A11349,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985231.415781531,1724801.73005599,11.14975154762,-74.21271159806,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
56,TURISTICA PERLA DEL CARIBE,LA PAZ,A12767,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985038.73378345,1724672.1097733,11.14857894477,-74.21447501443,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
57,TURISTICA PERLA DEL CARIBE,LA PAZ,A11977,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984995.529425868,1724677.33385778,11.14862599113,-74.21487056219,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
58,TURISTICA PERLA DEL CARIBE,LA PAZ,A11978,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984964.05993252,1724680.20758901,11.14865183843,-74.21515867016,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
59,TURISTICA PERLA DEL CARIBE,LA PAZ,A11972,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984931.872378188,1724681.251881,11.1486611438,-74.21545334406,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
60,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984907.643685908,1724675.77143363,11.14861149701,-74.21567512862,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
61,TURISTICA PERLA DEL CARIBE,LA PAZ,A10702,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984897.284679442,1724691.9411638,11.14875763211,-74.21577003193,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
62,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984868.620279433,1724703.17489358,11.14885906707,-74.2160324959,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
63,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984833.364226836,1724715.55984072,11.1489708812,-74.21635531007,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
64,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984797.257246426,1724733.09200141,11.14912922358,-74.21668593667,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
65,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984764.271734408,1724753.72450951,11.14931560686,-74.21698800062,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
66,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  150 W,150,CALLE,984693.443716471,1724819.65138178,11.14997504876,-74.21760582297,SODIO,HORIZONTAL CERRADA,2019-09-12 10:13:19-05
67,TURISTICA PERLA DEL CARIBE,LA PAZ,A2140,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984640.516751889,1724632.76684872,11.14822158788,-74.21812042522,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
68,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984643.550832495,1724672.439569,11.1485802531,-74.21809282128,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
69,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984649.272357967,1724710.9274828,11.14892821886,-74.21804060919,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
70,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984662.241157374,1724747.22617389,11.14925642449,-74.21792204027,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
71,TURISTICA PERLA DEL CARIBE,LA PAZ,A11555,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984672.913964747,1724775.97141744,11.14951633502,-74.21782445767,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
72,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984498.691584199,1724731.32024494,11.14911192619,-74.21941923108,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
73,TURISTICA PERLA DEL CARIBE,LA PAZ,A10598,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984493.891467328,1724772.7538584,11.14948647652,-74.2194633568,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
74,TURISTICA PERLA DEL CARIBE,LA PAZ,A17002,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984487.099968888,1724800.54845909,11.14973771783,-74.21952565349,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
75,TURISTICA PERLA DEL CARIBE,LA PAZ,A10590,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984485.666272967,1724826.75275634,11.14997460557,-74.21953889368,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
76,TURISTICA PERLA DEL CARIBE,LA PAZ,A10599,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984479.764969615,1724843.57626843,11.1501266691,-74.21959299281,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
77,TURISTICA PERLA DEL CARIBE,LA PAZ,A16995,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984495.614082086,1724883.28878558,11.15048574969,-74.2194480714,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
78,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,984545.533916665,1724797.23396637,11.14970800664,-74.21899068813,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
79,TURISTICA PERLA DEL CARIBE,LA PAZ,A12042,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA SODIO  400 W,400,CALLE,984552.845805757,1724762.06768919,11.1493901255,-74.21892359563,SODIO,HORIZONTAL CERRADA,2019-09-12 10:13:19-05
80,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985126.909693342,1725228.45641075,11.15360883744,-74.21367012585,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
81,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985132.789257132,1725261.25719593,11.15390538986,-74.21361643691,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
82,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR CIRCULAR AHORRADOR  50 W,50,RURAL SECUNDARIO,985082.601889533,1725328.84604712,11.15451620252,-74.21407618399,FLUORESCENTE,Sin Identificar...,2019-09-12 10:13:19-05
83,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR CIRCULAR AHORRADOR  50 W,50,RURAL SECUNDARIO,985050.274675768,1725342.48109796,11.15463933216,-74.21437219562,FLUORESCENTE,Sin Identificar...,2019-09-12 10:13:19-05
84,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR RECTANGULAR LED 50 W,50,CALLE,985193.344922838,1725054.09853378,11.15203287031,-74.21306118621,LED,REFLECTOR RECTANGULAR,2019-09-12 10:13:19-05
85,TURISTICA PERLA DEL CARIBE,LA PAZ,A9368,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985277.310955819,1725018.76226236,11.15165180623,-74.21223176619,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
86,TURISTICA PERLA DEL CARIBE,LA PAZ,9366,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985316.312848444,1725008.14282027,11.15161792469,-74.21193523987,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
87,TURISTICA PERLA DEL CARIBE,LA PAZ,9367,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985348.794298877,1724996.82002655,11.15151569664,-74.21163782988,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
88,TURISTICA PERLA DEL CARIBE,LA PAZ,10017,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985626.695686403,1725253.20243602,11.15383459041,-74.20909472561,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
89,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR CIRCULAR AHORRADOR  50 W,50,CALLE,985686.686371542,1725262.00061972,11.15391436883,-74.20854555083,FLUORESCENTE,Sin Identificar...,2019-09-12 10:13:19-05
90,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985544.992821512,1725286.2010786,11.15413257805,-74.20984284443,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
91,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR RECTANGULAR AHORRADOR 42 W ,50,CALLE,985543.685776358,1725116.05380804,11.15259439504,-74.20985411435,FLUORESCENTE,REFLECTOR RECTANGULAR,2019-09-12 10:13:19-05
